Kingdom,Phylum,Class,Order,Family,Genus,Species,num_hits,%_hits
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,,,,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,yayanosii,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Roseospira,mediosalina,1,0.000
Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,bryantii,1,0.000
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Mitsuokella,jalaludinii,1,0.000
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,insolitus,1,0.000
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Nesterenkonia,halobia,1,0.000
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Salinibacterium,xinjiangense,1,0.000
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,vulgatus,1,0.000
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,gansuensis,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,pachyrhizi,1,0.000
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,,1,0.000
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Tindallia,magadiensis,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,insulae,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,olei,1,0.000
Bacteria,Cyanobacteria,Nostocophycideae,,,,,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,pelagicum,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,granuli,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,johnsonii,1,0.000
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,carboxidivorans,1,0.000
Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Phormidiaceae,Trichodesmium,tenue,1,0.000
Bacteria,Firmicutes,Bacilli,Exiguobacterales,Exiguobacteraceae,Exiguobacterium,taiwanense,1,0.000
Bacteria,Chloroflexi,Thermobacula,Thermobaculales,Thermobaculaceae,Thermobaculum,terrenum,1,0.000
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caloramator,fervidus,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,,1,0.000
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Sediminibacterium,,1,0.000
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,stercoris,1,0.000
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,saccharophila,1,0.000
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinosynnemataceae,Crossiella,,1,0.000
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Azohydromonas,lata,1,0.000
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,halophilum,1,0.000
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,ultunensis,1,0.000
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus,1,0.000
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,meningitidis,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,catacumbae,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,,,,1,0.000
Bacteria,Planctomycetes,Planctomycetia,,,,,1,0.000
Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,brennaborense,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,viscosum,1,0.000
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,bergensis,1,0.000
Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,Singulisphaera,,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,pisi,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,terrae,1,0.000
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,minor,1,0.000
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylobacillus,flagellatus,1,0.000
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Conchiformibius,steedae,1,0.000
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,flava,1,0.000
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,ruminantium,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,alcaliphila,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidiphilium,organovorum,1,0.000
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Thiomonas,intermedia,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,zhanjiangensis,1,0.000
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Hydrogenophilus,denitrificans,1,0.000
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,,,1,0.000
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Flavisolibacter,ginsengisoli,1,0.000
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,penaei,1,0.000
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Sporichthyaceae,Sporichthya,,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,sediminis,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,hulinii,1,0.000
Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,flavus,1,0.000
Bacteria,Cyanobacteria,Nostocophycideae,Nostocales,Nostocaceae,Nostoc,entophytum,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,thiophenivorans,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanospirillum,multiglobuliferum,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,,1,0.000
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,kutscheri,1,0.000
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,christensenii,1,0.000
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,dorei,1,0.000
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Actinocorallia,,1,0.000
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Ekhidnaceae,Fulvivirga,kasyanovii,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,coronafaciens,1,0.000
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,cibarius,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Octadecabacter,arcticus,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Candidatus Blochmannia,herculeanus,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanisphaera,laurenciae,1,0.000
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,diernhoferi,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,iodosum,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,anguilliseptica,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Blastochloris,gulmargensis,1,0.000
Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,,,,1,0.000
Bacteria,Chloroflexi,Chloroflexi,Roseiflexales,Kouleothrixaceae,Kouleothrix,,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,,1,0.000
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Nitrospinaceae,Nitrospina,gracilis,1,0.000
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,salipiscis,1,0.000
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,,1,0.000
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,,,1,0.000
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,mexicana,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter,ciceronei,1,0.000
Bacteria,Cyanobacteria,Nostocophycideae,Nostocales,Nostocaceae,Nodularia,baltica,1,0.000
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,mathurense,1,0.000
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Micromonospora,echinospora,1,0.000
